order_id,customer_id,order_date,payment_order_id,quantity,online_retail_seller,order_created_hour,order_created_minute,order_created_day,order_created_month,order_created_year,payment_amount,height_of_package,width_of_package,length_of_package,payment_fee,payment_method,payment_status,shipping_weight,Warehouse_block,Warehouse_city,delivery_fee
1983492d99a,48f50a7b4ec,28/9/2021,68542608,1,Amazon,23,19,1,1,2020,293.11,151,107,275,0.39,ONLINE,PAID,1211,F,San Jose,48.11
1989203a58b,ac3471345f0,29/9/2021,68542612,1,Amazon,23,19,1,1,2020,218.46,142,244,43,1.14,ONLINE,PAID,1989,A,Birmingham,44.46
198b9f27ef2,afdca3b2360,21/9/2021,68542697,1,Amazon,23,20,1,1,2020,220.88,14,64,272,0,VOUCHER,PAID,1990,B,San Jose,54.88
198f0b9b38a,4a2a468326d,13/9/2021,68542804,1,Amazon,23,20,1,1,2020,304.51,204,106,222,0.72,ONLINE,PAID,1756,C,Boston,48.51
19919b901de,8bb3c9af282,30/8/2021,68542824,1,Betsy,23,20,1,1,2020,336.17,102,79,294,1.55,ONLINE,PAID,1179,F,San Jose,38.17
1994cbdebb3,8ebef411769,15/8/2021,68542859,1,Amazon,23,20,1,1,2020,313.52,232,87,136,2.01,ONLINE,PAID,3139,D,New York,10.52
19973bf1acb,850039fcc49,16/7/2021,68542923,6,Amazon,23,21,1,1,2020,1467.07,248,45,89,5.27,ONLINE,PAID,1516,F,San Jose,138.07
19a1d8a9f12,cb385af0ba5,24/9/2021,68542972,1,Amazon,23,21,1,1,2020,277.38,30,202,236,0.33,ONLINE,PAID,2387,A,Birmingham,16.38
19a3a7f0ee2,ae17fe19f12,6/8/2021,68542973,1,Betsy,23,21,1,1,2020,205.4,126,51,203,4.98,ONLINE,PAID,4190,B,San Jose,42.4
19a9d1fffde,c93c669617a,4/9/2021,68543097,3,Betsy,23,22,1,1,2020,528.18,268,112,210,0.99,ONLINE,PAID,1921,C,Boston,37.18
19ad43268d3,2cd06845ce6,18/9/2021,68543161,1,Betsy,23,22,1,1,2020,256.53,67,295,166,0.92,ONLINE,PAID,2200,F,San Jose,34.53
19b368a6cf6,33f6e7c74f8,8/6/2021,68543165,1,Betsy,23,22,1,1,2020,241.17,131,268,228,1.9,ONLINE,PAID,1614,D,New York,15.17
19b6624021b,7e18e8c1d68,22/5/2021,68543217,1,Betsy,23,22,1,1,2020,221.79,201,77,230,1.83,ONLINE,PAID,3604,F,San Jose,43.79
19bc3920cd9,12b92006097,6/8/2021,68543415,1,Betsy,23,22,1,1,2020,160.74,122,20,288,0.72,MONEY,PAID,1540,A,Birmingham,16.74
19c69f2fe6e,768c3b554c4,8/7/2021,68543470,1,Betsy,23,23,1,1,2020,289.47,195,105,183,0.69,ONLINE,PAID,1229,B,San Jose,15.47
19c6cd2b741,ad45b8b8544,13/8/2021,68543487,1,Amazon,23,23,1,1,2020,236.95,122,94,56,6.58,ONLINE,PAID,3080,C,Boston,54.95
19cb3918976,d4fb70e38a6,30/9/2021,68543493,1,Amazon,23,23,1,1,2020,295.27,65,97,98,5.77,ONLINE,PAID,1767,F,San Jose,15.27
19d10d4332f,8add58a9199,28/9/2021,68543669,1,Betsy,23,23,1,1,2020,273.61,130,183,262,3.07,ONLINE,PAID,2239,D,New York,54.61
19d1497e006,922c7408e10,4/10/2021,68543778,1,Betsy,23,24,1,1,2020,231.77,127,206,208,2.79,ONLINE,PAID,3187,F,San Jose,17.77
19e0a58dc1b,e3ec80cac36,7/10/2021,68543779,1,Betsy,23,24,1,1,2020,308.87,190,56,13,0,MEAL_BENEFIT,PAID,2240,A,Birmingham,46.87
19e4cffd46c,2308ef4d69c,2/10/2021,68543850,1,Betsy,23,24,1,1,2020,229.39,242,76,267,4.64,ONLINE,PAID,3408,B,San Jose,40.39
19ef237b375,659ae04882e,30/9/2021,68544091,1,Betsy,23,25,1,1,2020,202.36,94,57,116,3.12,ONLINE,PAID,2526,C,Boston,58.36
1a02599f64b,822140e0e87,6/10/2021,68544116,1,Amazon,23,25,1,1,2020,250.66,77,49,87,2.22,ONLINE,PAID,3689,F,San Jose,55.66
1a0611960ea,1f36ba9c664,5/10/2021,68544162,1,Amazon,23,25,1,1,2020,251.96,163,285,269,6.84,ONLINE,PAID,4000,D,New York,51.96
1a0bdfd19c1,8e3b469ade1,31/5/2020,68544232,1,Betsy,23,25,1,1,2020,189.74,290,47,196,3.43,ONLINE,PAID,3749,F,San Jose,43.74
1a0c672e9d3,245fd97917f,28/9/2021,68544253,1,Amazon,23,25,1,1,2020,246.56,88,182,111,1.53,ONLINE,PAID,1601,A,Birmingham,16.56
1a158a64bbb,12a07ae98f3,4/10/2021,68544279,3,Betsy,23,26,1,1,2020,579.01,264,127,50,2.95,ONLINE,PAID,3621,B,San Jose,50.01
1a17e5abf85,3df7dff0b42,5/10/2021,68544354,1,Amazon,23,26,1,1,2020,313.86,124,243,226,1.34,ONLINE,PAID,2059,C,Boston,45.86
1a1f8937c6e,020e0fc65bd,30/9/2021,68544662,1,Amazon,23,27,1,1,2020,205.42,196,295,214,0,VOUCHER,PAID,3482,F,San Jose,12.42
1a220ed8efd,1273d565cdd,1/10/2021,68544741,1,Betsy,23,27,1,1,2020,159.73,188,21,284,2.14,ONLINE,PAID,3510,D,New York,44.73
1a24423cfc1,86fde979433,6/10/2021,68544827,1,Amazon,23,27,1,1,2020,306.84,286,201,95,0.66,ONLINE,PAID,1597,F,San Jose,15.84
1a34cafb4e9,7f95c883b72,27/8/2021,68544828,1,Betsy,23,27,1,1,2020,284.96,163,156,128,1.55,ONLINE,PAID,1254,A,Birmingham,26.96
1a35cfa1bf8,6bae7f7a770,6/7/2021,68544830,1,Betsy,23,27,1,1,2020,253.39,62,119,73,2.32,ONLINE,PAID,1361,B,San Jose,53.39
1a374433183,f76ca4daea9,2/9/2021,68544934,1,Amazon,23,27,1,1,2020,188.43,101,220,34,1.05,DEBIT,PAID,1204,C,Boston,51.43
1a39f0c8937,555c90cb274,9/9/2021,68544984,1,Amazon,23,28,1,1,2020,316.44,233,11,256,3.43,ONLINE,PAID,1095,F,San Jose,50.44
1a435149b2a,62d66d25398,9/10/2021,68545160,1,Betsy,23,28,1,1,2020,302.16,52,16,196,1.85,ONLINE,PAID,1336,D,New York,59.16
1a4c7bac9c5,307fecfc947,26/9/2021,68545161,1,Amazon,23,28,1,1,2020,337.83,18,93,267,0,VOUCHER,PAID,2904,F,San Jose,23.83
1a4d3fa9bf1,ca8b10e76e2,21/10/2021,68545254,1,Betsy,23,28,1,1,2020,184.99,195,76,176,2.67,ONLINE,PAID,1683,A,Birmingham,13.99
1a5246111a5,a42de71a136,1/11/2021,68545317,1,Betsy,23,29,1,1,2020,335.58,27,126,96,1.02,ONLINE,PAID,4925,B,San Jose,36.58
1a5286a7684,f72c9d0e76f,28/9/2021,68545318,1,Betsy,23,29,1,1,2020,253.83,173,167,141,3.64,ONLINE,PAID,1519,C,Boston,44.83
1a54230e396,040bd2caec1,29/9/2021,68545471,1,Betsy,23,29,1,1,2020,258.64,63,186,68,0.48,ONLINE,PAID,1547,F,San Jose,42.64
1a54fefedf1,7be047f2fd1,30/9/2021,68545508,1,Amazon,23,30,1,1,2020,282.56,87,162,23,1.81,CREDIT,PAID,3225,D,New York,18.56
1a556e11ff9,fa40dae5303,26/9/2021,68545846,1,Betsy,23,31,1,1,2020,244.78,28,132,128,2.23,ONLINE,PAID,1625,F,San Jose,20.78
1a583207b19,7863b398032,27/9/2021,68545940,1,Betsy,23,31,1,1,2020,214.96,152,83,85,1.66,ONLINE,PAID,1785,A,Birmingham,40.96
1a5aa485a4e,2286317178e,27/8/2021,68546001,1,Amazon,23,31,1,1,2020,282.68,37,249,183,5.25,ONLINE,PAID,1078,B,San Jose,10.68
1a5e304b6ab,44af141dbc2,10/12/2021,68546166,1,Betsy,23,32,1,1,2020,192.64,15,119,161,5.11,ONLINE,PAID,3463,C,Boston,14.64
1a5e42f0527,fd929a31a45,31/8/2021,68546356,1,Betsy,23,33,1,1,2020,290.67,129,213,74,4.63,ONLINE,PAID,1495,F,San Jose,11.67
1a6bb7467fe,d5e0dabefb3,19/10/2021,68546410,1,Amazon,23,33,1,1,2020,308.38,262,109,103,4.48,ONLINE,PAID,1308,D,New York,39.38
1a711e0990c,796a519dfdc,8/10/2021,68546466,3,Betsy,23,33,1,1,2020,762.24,109,229,163,1,DEBIT,PAID,1994,F,San Jose,43.24
1a74f9b2098,bdbaafdc82a,7/10/2021,68546602,1,Betsy,23,34,1,1,2020,314.3,33,126,172,3.87,ONLINE,PAID,3425,A,Birmingham,24.3
1a7bf0efedc,b089114de39,8/10/2021,68546767,6,Amazon,23,34,1,1,2020,1551.18,233,174,230,2.42,ONLINE,PAID,2280,B,San Jose,151.18
1a7e1d525f8,10594ed9b91,9/10/2021,68546930,1,Amazon,23,35,1,1,2020,246.65,171,200,187,0,VOUCHER,PAID,1129,C,Boston,43.65
1a833bb67d0,fd9a6781149,10/10/2021,68547157,1,Amazon,23,35,1,1,2020,325.37,187,25,58,0.4,ONLINE,PAID,5826,F,San Jose,51.37
1a8c02858b6,3108b123f1c,30/9/2021,68547198,1,Amazon,23,35,1,1,2020,308.1,121,260,74,2.35,ONLINE,PAID,1008,D,New York,47.1
1a8cd4b8fbb,9afc46f9bee,1/10/2021,68547200,1,Betsy,23,35,1,1,2020,181.14,203,271,117,4.23,ONLINE,PAID,1431,F,San Jose,17.14
1a91c2faf01,9dfb90d21f9,3/10/2021,68547297,1,Amazon,23,36,1,1,2020,246.76,139,143,235,8.59,ONLINE,PAID,3878,A,Birmingham,14.76
1a9e267ec86,aad8480cca5,1/10/2021,68547334,1,Amazon,23,36,1,1,2020,262.05,82,184,188,2.18,ONLINE,PAID,3155,B,San Jose,16.05
1aaa91b0498,f5870ee8b48,2/10/2021,68547551,1,Betsy,23,37,1,1,2020,329.33,46,21,284,5.11,ONLINE,PAID,5405,C,Boston,51.33
1ab3bff5da6,c37821d1aa5,3/10/2021,68547772,1,Betsy,23,38,1,1,2020,201.37,288,169,120,3.03,ONLINE,PAID,2971,F,San Jose,54.37
1abacfca7a4,59a0691af35,1/10/2021,68547893,1,Betsy,23,39,1,1,2020,188.98,134,253,293,3.49,ONLINE,PAID,1597,D,New York,11.98
1ac88a188a4,e728bd41e26,21/11/2021,68547928,1,Betsy,23,39,1,1,2020,313.97,168,225,160,0.51,ONLINE,PAID,2306,F,San Jose,38.97
1ac99d0bc52,3d76d1200b4,22/11/2021,68548121,1,Betsy,23,40,1,1,2020,290.13,279,178,21,2.93,ONLINE,PAID,1922,A,Birmingham,11.13
1acbf80b71f,de59c3c90ba,4/10/2021,68548124,3,Amazon,23,40,1,1,2020,867.77,82,157,190,4.46,ONLINE,PAID,4180,B,San Jose,23.77
1acd63e39ff,bae3227f4ee,13/10/2021,68548215,3,Amazon,23,40,1,1,2020,663.1,80,164,73,0.6,ONLINE,PAID,2138,C,Boston,45.1
1acd9fc55ef,5461d6a2601,27/9/2021,68548265,1,Betsy,23,40,1,1,2020,333.34,122,205,118,0,VOUCHER,PAID,2791,F,San Jose,11.34
1ad36870e8b,012f66eca35,16/10/2021,68548274,1,Betsy,23,40,1,1,2020,241.91,63,58,45,3.16,ONLINE,PAID,2069,D,New York,37.91
1ad46fe05e7,38799c97571,28/10/2021,68548320,1,Amazon,23,40,1,1,2020,278.05,161,268,203,0.76,ONLINE,PAID,1316,F,San Jose,10.05
1ae9f014ce4,4084edc31aa,24/9/2021,68548389,3,Betsy,23,41,1,1,2020,753.87,31,113,30,3.56,ONLINE,PAID,1053,A,Birmingham,53.87
1aec85f39e3,9be395eea8c,6/10/2021,68548480,1,Amazon,23,41,1,1,2020,313.35,98,274,16,2.88,ONLINE,PAID,2942,B,San Jose,21.35
1aef3693080,ddf11dd49ad,7/10/2021,68548620,1,Amazon,23,42,1,1,2020,279.82,89,106,76,1.22,ONLINE,PAID,1592,C,Boston,22.82
1af43fe11b4,dbc08a85c35,21/9/2021,68548622,15,Amazon,23,42,1,1,2020,4256.19,80,180,86,0,VOUCHER_STORE,PAID,1791,F,San Jose,81.19
1af8ebf2c22,c2a682db377,11/10/2021,68548895,1,Amazon,23,43,1,1,2020,258.99,44,233,234,1.72,ONLINE,PAID,2041,D,New York,49.99
1b01a0100a7,117f6383cf6,24/9/2021,68548929,1,Betsy,23,43,1,1,2020,232.84,39,204,183,2.85,ONLINE,PAID,2377,F,San Jose,57.84
1b038114c75,4adde71bbfb,25/9/2021,68548932,1,Amazon,23,43,1,1,2020,197.77,109,139,100,4.7,ONLINE,PAID,1610,A,Birmingham,11.77
1b0bd16a458,1cc07bac716,26/9/2021,68548996,1,Amazon,23,43,1,1,2020,329.73,28,85,22,0.84,ONLINE,PAID,1982,B,San Jose,18.73
1b0bd44edab,7d096620325,27/9/2021,68549082,1,Betsy,23,43,1,1,2020,224.53,168,17,138,2.34,ONLINE,PAID,3555,C,Boston,14.53
1b0e88468b2,942782b7349,21/9/2021,68549322,1,Amazon,23,45,1,1,2020,309.74,117,209,23,2.77,ONLINE,PAID,1922,F,San Jose,10.74
1b22cde2acf,2401a1daf59,10/8/2021,68549390,1,Amazon,23,45,1,1,2020,251.47,227,61,284,0.37,ONLINE,PAID,3627,D,New York,49.47
1b3715e8e8d,4cd19a8f1a9,3/10/2021,68549412,1,Amazon,23,45,1,1,2020,269.88,119,230,85,0,VOUCHER,PAID,12111,F,San Jose,29.88
1b3bddd533a,5eefe8e7047,26/10/2021,68549414,1,Amazon,23,45,1,1,2020,254.41,66,111,279,2.48,ONLINE,PAID,4968,A,Birmingham,56.41
1b3dcce985e,9460a7e23e2,29/8/2021,68549456,1,Amazon,23,45,1,1,2020,242.62,240,58,203,0.96,ONLINE,PAID,3864,B,San Jose,50.62
1b4029e441a,ceb4016c461,22/8/2021,68549510,1,Amazon,23,45,1,1,2020,331.76,75,238,120,4.97,ONLINE,PAID,2514,C,Boston,59.76
1b46166c231,3b62dd67e95,13/10/2021,68549630,1,Betsy,23,46,1,1,2020,306.71,80,271,100,4.4,ONLINE,PAID,2915,F,San Jose,28.71
1b46c135910,8940060dde1,4/10/2021,68549631,1,Betsy,23,46,1,1,2020,258.2,254,50,103,1.98,ONLINE,PAID,2999,D,New York,46.2
1b4cc8748d4,036b0e0b99c,5/10/2021,68549797,1,Betsy,23,46,1,1,2020,293.88,10,278,126,3.15,ONLINE,PAID,6013,F,San Jose,48.88
1b512204efd,7e5a597d00d,6/10/2021,68549839,1,Betsy,23,47,1,1,2020,294.11,225,120,240,5.21,ONLINE,PAID,3496,A,Birmingham,57.11
1b5b96aebec,68f86248076,7/10/2021,68549913,1,Amazon,23,47,1,1,2020,288.32,54,16,207,1.66,ONLINE,PAID,6321,B,San Jose,58.32
1b5bec61ec4,044bc5873e4,14/10/2021,68550036,1,Betsy,23,47,1,1,2020,282.48,94,140,255,0.75,MONEY,PAID,2779,C,Boston,42.48
1b5eea3eae8,b487426cf02,26/9/2021,68550474,1,Amazon,23,49,1,1,2020,271.69,222,281,57,0.34,ONLINE,PAID,3722,F,San Jose,20.69
1b60b1eb329,497e5027f91,28/9/2021,68550479,1,Amazon,23,49,1,1,2020,309.16,192,19,139,2.53,ONLINE,PAID,1217,D,New York,56.16
1b6179078d7,b72a57c4d12,29/9/2021,68550718,1,Betsy,23,50,1,1,2020,202.97,196,147,58,0.37,ONLINE,PAID,3145,F,San Jose,43.97
1b6bd56bf4d,7be36cbf693,30/9/2021,68550762,1,Betsy,23,50,1,1,2020,270.64,256,39,60,0,VOUCHER,PAID,3425,A,Birmingham,57.64
1b7c9d1350b,72934e2ee3c,1/10/2021,68551110,1,Amazon,23,51,1,1,2020,212.67,203,54,33,5.47,ONLINE,PAID,1082,B,San Jose,54.67
1b8802672bc,6909e485883,2/10/2021,68551112,1,Amazon,23,51,1,1,2020,211.38,261,219,15,3.8,ONLINE,PAID,3400,C,Boston,10.38
1b96f12a1e6,048dec76ca2,3/10/2021,68551194,1,Betsy,23,51,1,1,2020,173.1,35,195,21,4.17,ONLINE,PAID,3686,F,San Jose,19.1
1b9874af717,b487426cf02,14/10/2021,68551201,1,Betsy,23,51,1,1,2020,315.29,156,101,64,2.17,ONLINE,PAID,2481,D,New York,19.29
1b9bd34b406,497e5027f91,15/10/2021,68551317,1,Betsy,23,52,1,1,2020,352.03,61,130,275,2.38,ONLINE,PAID,3332,F,San Jose,31.03
1b9c1a8ab3a,b72a57c4d12,24/10/2021,68551577,1,Betsy,23,53,1,1,2020,310.58,19,191,181,0.53,ONLINE,PAID,1615,A,Birmingham,31.58
1ba5ce8697a,7be36cbf693,28/9/2021,68551585,3,Amazon,23,53,1,1,2020,759.77,239,141,46,2.91,ONLINE,PAID,2848,B,San Jose,96.77
1ba8cd5676e,f867d1f3a6c,25/10/2021,68551602,1,Betsy,23,53,1,1,2020,208.51,83,145,227,3.56,ONLINE,PAID,3097,C,Boston,52.51
1ba8d06c859,6da057c28a9,30/10/2021,68551798,1,Amazon,23,54,1,1,2020,275.71,172,144,84,0.71,ONLINE,PAID,2010,F,San Jose,55.71
1bb07effe27,b11e21eb4e6,18/10/2021,68551823,1,Betsy,23,54,1,1,2020,275.48,69,65,183,0,VOUCHER,PAID,3005,D,New York,12.48
1bd93ec4edd,b487426cf02,21/12/2021,68551904,1,Betsy,23,54,1,1,2020,176,17,88,236,1.95,ONLINE,PAID,1387,F,San Jose,18
1bdcfd03d77,497e5027f91,14/10/2021,68551905,1,Amazon,23,54,1,1,2020,316,255,116,61,3.5,ONLINE,PAID,3715,A,Birmingham,12
1bec2147348,b72a57c4d12,19/2/2022,68552059,15,Betsy,23,55,1,1,2020,3224.77,117,218,188,1.89,ONLINE,PAID,2170,B,San Jose,237.77
1bfe62a8155,7be36cbf693,17/1/2022,68552061,1,Amazon,23,55,1,1,2020,282.13,212,289,75,0,VOUCHER,PAID,1511,C,Boston,40.13
1c039258033,72934e2ee3c,25/10/2021,68552146,1,Betsy,23,55,1,1,2020,266.52,78,229,77,1.75,ONLINE,PAID,3198,F,San Jose,43.52
1c04962e953,6909e485883,20/10/2021,68552147,1,Amazon,23,55,1,1,2020,287.74,164,202,164,2.88,ONLINE,PAID,3124,D,New York,12.74
1c04e82df03,d8c94e3ff7a,21/10/2021,68552502,1,Betsy,23,56,1,1,2020,180.8,104,178,282,6.12,ONLINE,PAID,1290,F,San Jose,48.8
1c056659617,6099833351c,14/10/2021,68552895,1,Amazon,23,58,1,1,2020,281.27,258,214,104,0.78,ONLINE,PAID,2597,A,Birmingham,17.27
1c1aca734e0,72934e2ee3c,13/10/2021,68553016,3,Betsy,23,58,1,1,2020,804.95,108,180,148,0.48,ONLINE,PAID,2467,B,San Jose,31.95
1c27b336438,6909e485883,14/10/2021,68553125,1,Amazon,23,58,1,1,2020,211.11,136,74,72,0,VOUCHER,PAID,2809,C,Boston,18.11
1c2e8cfa64d,ce2fe09945f,25/10/2021,68553224,1,Amazon,23,59,1,1,2020,332.14,195,21,111,0.47,ONLINE,PAID,1582,F,San Jose,39.14
1c38276769e,b487dd7b2e9,9/8/2021,68553257,1,Amazon,23,59,1,1,2020,306.17,32,63,236,4.16,ONLINE,PAID,1235,D,New York,50.17
1c46ad38044,5cf24ce0839,14/10/2021,68553300,1,Betsy,23,59,1,1,2020,198.89,272,208,42,1.67,ONLINE,PAID,2042,F,San Jose,16.89
1c494d402c9,f0365dcbf4e,14/10/2021,68553320,1,Amazon,23,59,1,1,2020,172.84,17,83,62,0.43,ONLINE,PAID,2716,A,Birmingham,12.84
1c4ca62ac60,e19c2f959a0,13/10/2021,68553373,1,Amazon,0,0,2,1,2020,218.87,200,258,83,0.68,ONLINE,PAID,3709,B,San Jose,56.87
1c4f66c68f0,56a8a034ee2,14/10/2021,68553433,1,Betsy,0,0,2,1,2020,225.21,240,84,175,0.69,ONLINE,PAID,2211,C,Boston,20.21
1c538c38832,f15f85cd245,27/9/2021,68553462,1,Amazon,0,0,2,1,2020,240.54,124,257,54,0.99,ONLINE,PAID,3127,F,San Jose,51.54
1c540bde219,353d757595b,28/9/2021,68553597,1,Betsy,0,1,2,1,2020,270.26,217,69,271,1.66,DEBIT,PAID,2724,D,New York,10.26
1c7475aeab8,c16a223db74,29/9/2021,68553767,1,Amazon,0,2,2,1,2020,255.48,96,20,271,0.89,ONLINE,PAID,2714,F,San Jose,43.48
1c7514215f3,08cf36705c3,19/8/2021,68553843,1,Amazon,0,2,2,1,2020,325.27,64,106,116,0.55,ONLINE,PAID,1751,A,Birmingham,17.27
1c7e3cb7c81,d04c1a371bd,20/8/2021,68554001,1,Amazon,0,3,2,1,2020,295.4,283,75,216,0.81,ONLINE,PAID,2808,B,San Jose,22.4
1c820f43731,e91d8aa337f,27/9/2021,68554045,1,Amazon,0,3,2,1,2020,279.96,159,210,284,0.51,ONLINE,PAID,2733,C,Boston,49.96
1c8db35b938,3c9bc23d177,28/9/2021,68554070,1,Betsy,0,3,2,1,2020,244.91,137,179,287,0,VOUCHER,PAID,1648,F,San Jose,44.91
1c9506897dd,237235f55db,19/9/2021,68554179,1,Amazon,0,3,2,1,2020,281.8,147,124,85,0.44,ONLINE,PAID,2508,D,New York,38.8
1ca15cb3d87,9d24a054890,20/9/2021,68554297,1,Amazon,0,4,2,1,2020,211.66,68,239,116,0.45,ONLINE,PAID,2125,F,San Jose,13.66
1cad4457248,b78e06f8fb3,21/9/2021,68554460,1,Amazon,0,4,2,1,2020,195.08,214,233,75,4.71,ONLINE,PAID,2503,A,Birmingham,18.08
1cc949b807b,23a62c7bbee,28/9/2021,68554557,1,Amazon,0,5,2,1,2020,254.09,206,84,163,0,VOUCHER,PAID,3890,B,San Jose,20.09
1ccd61d1ff5,72835d5c5c3,9/10/2021,68554666,1,Betsy,0,5,2,1,2020,322.72,268,215,89,1.14,ONLINE,PAID,1030,C,Boston,57.72
1ccf70d1454,bd591ae53b8,15/10/2021,68554715,1,Amazon,0,5,2,1,2020,238.24,166,67,287,0,VOUCHER,PAID,2418,F,San Jose,56.24
1cd1136f0b5,416ee3f9bfb,30/9/2021,68554826,1,Betsy,0,6,2,1,2020,332.86,172,221,201,0.6,ONLINE,PAID,3088,D,New York,57.86
1cd176be45e,107517e2edb,9/9/2021,68555011,1,Betsy,0,7,2,1,2020,329.63,141,95,227,0,VOUCHER,PAID,2361,F,San Jose,14.63
1cd40138411,de10aa722fd,10/9/2021,68555044,1,Betsy,0,7,2,1,2020,193.47,220,85,56,2.45,ONLINE,PAID,1706,A,Birmingham,12.47
1cdf6bc577a,dab2de46cab,11/9/2021,68555054,1,Amazon,0,7,2,1,2020,259.73,235,148,228,0.36,ONLINE,PAID,1080,B,San Jose,26.73
1ce085bec63,f33ade0720f,12/9/2021,68555142,1,Amazon,0,7,2,1,2020,300.72,112,133,294,0.62,ONLINE,PAID,5923,C,Boston,56.72
1ce19c409f1,18d3b9989ea,13/9/2021,68555158,1,Betsy,0,7,2,1,2020,168.82,203,100,74,0,VOUCHER,PAID,2336,F,San Jose,16.82
1ce36ed3e32,874563893a1,18/10/2021,68555487,1,Amazon,0,8,2,1,2020,264.96,284,164,116,0.9,ONLINE,PAID,3976,D,New York,49.96
1ceab781c93,2afb2a533ac,19/10/2021,68555511,1,Amazon,0,8,2,1,2020,233.56,296,249,85,0,VOUCHER,PAID,1677,F,San Jose,15.56
1cf2cd4f03b,84a89cb4f1e,30/10/2021,68555512,1,Betsy,0,8,2,1,2020,193.39,143,286,174,1.2,ONLINE,PAID,3617,A,Birmingham,19.39
1cf7facaaa1,d00146e55d0,31/10/2021,68555608,3,Betsy,0,8,2,1,2020,674.05,175,140,290,0.72,ONLINE,PAID,1332,B,San Jose,55.05
1cfac3ad7e4,f0e69b09883,30/10/2021,68556122,1,Betsy,0,10,2,1,2020,169.57,33,37,151,0.68,ONLINE,PAID,1048,C,Boston,54.57
1cfb720776f,c4600ad5c93,31/10/2021,68556140,1,Amazon,0,10,2,1,2020,196.49,73,188,282,1.99,ONLINE,PAID,1283,F,San Jose,13.49
1cfd4395669,634c16b910e,1/11/2021,68556248,1,Betsy,0,10,2,1,2020,327.55,32,17,80,0.98,ONLINE,PAID,3896,D,New York,49.55
1d006c09fb2,6df15840570,26/10/2021,68556256,1,Betsy,0,10,2,1,2020,263.47,220,159,157,2.2,ONLINE,PAID,2611,F,San Jose,18.47
1d019b684e1,9a86344de65,17/11/2021,68556270,1,Amazon,0,11,2,1,2020,178.9,245,203,31,0,MEAL_BENEFIT,PAID,3981,A,Birmingham,47.9
1d0af611e2c,3d099400dd1,18/11/2021,68556276,21,Betsy,0,11,2,1,2020,4852.89,178,14,35,0,MEAL_BENEFIT,PAID,4433,B,San Jose,310.89
1d0d6ff6db0,7bb48f201aa,19/11/2021,68556323,1,Amazon,0,11,2,1,2020,235.82,120,232,255,0.74,DEBIT,PAID,2291,C,Boston,53.82
1d172006ab0,9e5e357fcc5,31/12/2021,68556530,1,Betsy,0,12,2,1,2020,296.18,76,245,233,0.72,ONLINE,PAID,1775,F,San Jose,35.18
1d290efb44a,fb8b12ef48f,1/1/2022,68556899,1,Amazon,0,13,2,1,2020,258.18,136,154,207,0.63,ONLINE,PAID,3947,D,New York,45.18
1d2cdd6a876,ec3b62faa9b,2/1/2022,68557015,3,Amazon,0,13,2,1,2020,751.32,98,75,239,2.04,ONLINE,PAID,1624,F,San Jose,31.32
1d33bfefdfa,a113013ca4e,14/11/2021,68557170,1,Betsy,0,14,2,1,2020,245.92,26,65,277,0.93,ONLINE,PAID,3454,A,Birmingham,26.92
1d34b495c5e,c5f95a9f538,19/8/2021,68557184,1,Amazon,0,14,2,1,2020,221.58,161,149,58,0.71,ONLINE,PAID,1300,B,San Jose,47.58
1d3c087b950,5fd4980f5de,21/10/2021,68557225,3,Amazon,0,14,2,1,2020,773.21,57,153,50,0.36,ONLINE,PAID,2938,C,Boston,31.21
1d470077469,f9b05204909,23/10/2021,68557239,1,Amazon,0,15,2,1,2020,360.51,65,10,231,2.44,ONLINE,PAID,2713,F,San Jose,27.51
1d4c26ded6a,f8617f0be88,24/10/2021,68557313,1,Amazon,0,15,2,1,2020,303.16,202,248,275,0.58,ONLINE,PAID,1538,D,New York,11.16
1d56b393015,4f0d4cef56c,25/10/2021,68557561,1,Betsy,0,15,2,1,2020,266.07,145,154,101,0.63,ONLINE,PAID,2488,F,San Jose,33.07
1d5a70ccf0e,a666bbeaa33,13/10/2021,68557672,1,Betsy,0,16,2,1,2020,296.64,280,194,82,1.44,ONLINE,PAID,2823,A,Birmingham,29.64
1d60ab6a5a7,2e1fe203fb0,14/10/2021,68557711,1,Amazon,0,16,2,1,2020,229.38,225,184,276,2.22,ONLINE,PAID,3346,B,San Jose,17.38
1d62ffa4cce,43863284cb5,3/11/2021,68557733,1,Betsy,0,16,2,1,2020,240.55,293,189,111,2.34,ONLINE,PAID,2267,C,Boston,55.55
1d69910848f,285e92d6beb,5/10/2021,68557737,1,Amazon,0,16,2,1,2020,223.24,143,60,228,0,MEAL_BENEFIT,PAID,3456,F,San Jose,50.24
1d81f5a4ecf,7604b137faa,6/10/2021,68557799,1,Amazon,0,16,2,1,2020,223.31,80,103,113,1.85,PAYMENT_LINK,PAID,3065,D,New York,41.31
1d98638997b,bf0a9f2f47b,7/10/2021,68557966,1,Betsy,0,17,2,1,2020,174.82,172,138,243,1.68,ONLINE,PAID,2848,F,San Jose,10.82
1d9bcb3298e,faffabaa7ee,2/11/2021,68558038,1,Amazon,0,18,2,1,2020,318.52,18,187,49,13.14,ONLINE,PAID,3128,A,Birmingham,41.52
1dade333090,aeb4f93552e,3/11/2021,68558039,1,Amazon,0,18,2,1,2020,291.48,247,72,105,2.32,ONLINE,PAID,1184,B,San Jose,15.48
