payment_order_id,height_of_package,width_of_package,length_of_package,payment_fee,payment_method,payment_status,shipping_weight,Warehouse_block,Warehouse_city,order_date
68707476,55,118,146,17.58,ONLINE,PAID,3697,C,Boston,27/03/2021
68707499,260,85,95,2.38,ONLINE,PAID,1771,B,San Jose,03/04/2021
68707508,278,283,142,1.64,ONLINE,PAID,1338,D,New York,19/03/2021
68707636,14,25,214,1.64,ONLINE,PAID,1347,B,San Jose,21/03/2021
68707637,268,133,16,1.29,ONLINE,PAID,10094,A,Birmingham,06/02/2021
68707686,107,70,146,1.4,ONLINE,PAID,3498,B,San Jose,14/03/2021
68707807,58,204,290,3.92,ONLINE,PAID,1911,C,Boston,24/01/2021
68707850,139,179,60,5.31,ONLINE,PAID,1971,B,San Jose,04/02/2021
68708028,292,23,15,3.74,ONLINE,PAID,1067,D,New York,26/10/2020
68708067,40,58,25,1.14,ONLINE,PAID,2583,B,San Jose,26/03/2021
68708227,248,227,190,1.62,ONLINE,PAID,2718,A,Birmingham,26/08/2020
68708240,22,194,41,4.12,ONLINE,PAID,1539,B,San Jose,11/04/2021
68708442,157,225,22,6.1,ONLINE,PAID,1389,C,Boston,08/04/2021
68708459,163,263,181,0.73,ONLINE,PAID,3114,B,San Jose,09/04/2021
68708473,197,64,56,1.66,DEBIT,PAID,2087,D,New York,01/03/2021
68708484,105,275,33,0.79,ONLINE,PAID,3298,B,San Jose,25/03/2021
68708487,183,67,299,6.87,ONLINE,PAID,4826,A,Birmingham,19/10/2020
68708511,295,247,259,1.85,ONLINE,PAID,2522,B,San Jose,01/02/2021
68708525,124,261,272,1.62,ONLINE,PAID,1199,C,Boston,20/04/2021
68708542,245,206,30,1.74,CREDIT,PAID,1806,B,San Jose,05/05/2021
68708568,65,68,263,0.4,ONLINE,PAID,4899,D,New York,08/04/2021
68708569,150,171,252,4.89,ONLINE,PAID,1038,B,San Jose,02/05/2021
68708582,101,295,203,0.55,DEBIT,PAID,1936,A,Birmingham,03/05/2021
68708590,235,126,204,0.44,ONLINE,PAID,3545,B,San Jose,04/05/2021
68708629,99,95,113,0.93,ONLINE,PAID,2711,C,Boston,22/07/2021
68708685,245,22,192,1.71,DEBIT,PAID,1021,B,San Jose,03/04/2021
68708690,28,293,182,0.37,ONLINE,PAID,2641,D,New York,02/05/2021
68708711,139,14,210,1.45,ONLINE,PAID,2107,B,San Jose,31/03/2021
68708727,235,295,212,2.85,ONLINE,PAID,3830,A,Birmingham,21/03/2021
68708767,70,48,53,0.92,ONLINE,PAID,3389,B,San Jose,19/06/2021
68708824,250,153,230,3.04,ONLINE,PAID,2489,C,Boston,28/03/2021
68708841,266,65,232,3.71,ONLINE,PAID,1197,B,San Jose,16/12/2020
68708860,68,112,46,3.56,ONLINE,PAID,2520,D,New York,30/04/2021
68708997,88,47,193,0.65,ONLINE,PAID,1548,B,San Jose,16/05/2019
68709000,76,185,107,1.11,ONLINE,PAID,2455,A,Birmingham,17/04/2021
68709008,105,122,109,0.63,ONLINE,PAID,3063,B,San Jose,22/08/2020
68709029,184,231,286,0,VOUCHER,PAID,3547,C,Boston,06/04/2021
68709034,82,38,111,3.25,ONLINE,PAID,1861,B,San Jose,10/04/2021
68709111,267,164,296,1.53,ONLINE,PAID,1161,D,New York,03/04/2021
68709177,275,269,182,7.35,ONLINE,PAID,2180,B,San Jose,30/12/2020
68709181,243,163,12,0,VOUCHER,PAID,3650,A,Birmingham,28/04/2021
68709242,213,29,111,0.21,ONLINE,PAID,3076,B,San Jose,27/09/2020
68709604,75,17,198,0,VOUCHER,PAID,1909,C,Boston,04/02/2021
68709624,293,270,53,0,VOUCHER,PAID,3068,B,San Jose,28/02/2021
68710047,79,52,147,1.04,ONLINE,PAID,1441,D,New York,26/02/2021
68710327,259,176,163,0,VOUCHER,PAID,3276,B,San Jose,09/03/2021
68710464,146,130,14,0.71,ONLINE,PAID,3908,A,Birmingham,06/05/2021
68710537,239,76,284,0.45,ONLINE,PAID,6939,B,San Jose,03/04/2021
68710540,16,57,104,0,VOUCHER,PAID,1920,C,Boston,13/04/2021
68710620,289,118,192,0.23,ONLINE,PAID,3602,B,San Jose,16/02/2021
68710641,37,21,118,0,VOUCHER,PAID,3742,D,New York,24/04/2021
68710700,59,246,206,0.51,ONLINE,PAID,7285,B,San Jose,03/03/2021
68710820,246,256,29,3.77,ONLINE,PAID,1647,A,Birmingham,17/04/2021
68710846,210,151,265,1.09,ONLINE,PAID,2049,B,San Jose,24/02/2021
68710849,76,107,44,8.36,ONLINE,PAID,1117,C,Boston,14/04/2021
68710946,41,173,63,0.6,ONLINE,PAID,4292,B,San Jose,02/05/2021
68710949,217,111,214,4.92,ONLINE,PAID,2374,D,New York,27/04/2021
68710950,79,129,272,3.14,ONLINE,PAID,2333,B,San Jose,04/05/2021
68711152,100,188,72,1.18,ONLINE,PAID,3804,A,Birmingham,09/04/2021
68711153,285,194,60,2.93,ONLINE,PAID,2624,B,San Jose,30/05/2021
68711196,297,131,51,0.87,ONLINE,PAID,3630,C,Boston,28/02/2021
68711268,295,105,183,3.81,ONLINE,PAID,1095,B,San Jose,23/02/2021
68711275,149,299,235,2.21,ONLINE,PAID,2040,D,New York,25/04/2021
68711347,91,231,74,1.17,ONLINE,PAID,1613,B,San Jose,17/11/2019
68711551,150,36,111,0,VOUCHER,PAID,3936,A,Birmingham,23/01/2021
68711555,253,148,84,2.42,ONLINE,PAID,1264,B,San Jose,11/03/2021
68711645,171,271,38,0.6,ONLINE,PAID,3903,C,Boston,20/03/2021
68711837,229,171,151,0,VOUCHER,PAID,3725,B,San Jose,27/07/2019
68711842,238,284,57,0.96,ONLINE,PAID,1322,D,New York,22/01/2021
68712003,192,84,203,3.15,ONLINE,PAID,1439,B,San Jose,08/04/2021
68712021,196,297,244,1.34,ONLINE,PAID,2052,A,Birmingham,10/02/2021
68712058,293,69,38,0.88,ONLINE,PAID,1137,B,San Jose,24/03/2018
68712288,49,79,298,1.93,ONLINE,PAID,1200,C,Boston,25/04/2021
68712411,64,91,51,1.12,ONLINE,PAID,1814,B,San Jose,22/12/2020
68712450,21,74,138,0.86,ONLINE,PAID,1386,D,New York,07/04/2021
68712506,93,203,217,0.46,ONLINE,PAID,3104,B,San Jose,14/03/2021
68712601,26,127,41,4.06,ONLINE,PAID,2196,A,Birmingham,04/04/2021
68712633,131,73,101,4.9,ONLINE,PAID,3297,B,San Jose,11/02/2021
68712990,16,294,31,1.3,DEBIT,PAID,3669,C,Boston,12/02/2021
68713218,67,177,114,1.25,ONLINE,PAID,3732,B,San Jose,04/08/2019
68713221,286,171,132,2.57,ONLINE,PAID,3332,D,New York,29/10/2020
68713532,182,196,122,4.58,ONLINE,PAID,1145,B,San Jose,19/04/2021
68713636,101,88,86,3.92,ONLINE,PAID,3075,A,Birmingham,20/04/2021
68713697,181,144,185,1.89,ONLINE,PAID,1026,B,San Jose,25/07/2021
68713743,59,105,227,0.37,ONLINE,PAID,2074,C,Boston,17/04/2021
68713774,225,57,295,4.9,ONLINE,PAID,2256,B,San Jose,24/03/2021
68713831,233,35,94,1.15,ONLINE,PAID,1010,D,New York,05/02/2021
68713834,289,25,58,4.03,ONLINE,PAID,3142,B,San Jose,25/04/2021
68714244,17,55,260,1.39,ONLINE,PAID,1322,A,Birmingham,10/04/2021
68714499,164,51,106,0.62,ONLINE,PAID,1040,B,San Jose,19/05/2019
68714590,98,129,29,5.2,ONLINE,PAID,3585,C,Boston,06/01/2021
68714619,298,40,29,4.03,ONLINE,PAID,3595,B,San Jose,06/02/2020
68714622,136,123,291,0.72,ONLINE,PAID,2671,D,New York,28/05/2020
68714976,243,171,242,1.61,ONLINE,PAID,2990,B,San Jose,28/05/2021
68715075,155,271,259,2.26,ONLINE,PAID,3684,A,Birmingham,25/04/2021
68715181,299,182,44,0.74,ONLINE,PAID,1212,B,San Jose,24/07/2021
68715417,107,244,165,3.95,ONLINE,PAID,3370,C,Boston,07/05/2021
68715472,11,134,50,1.9,DEBIT,PAID,3375,B,San Jose,22/06/2021
68715717,133,300,68,0,MEAL_BENEFIT,PAID,1673,D,New York,20/08/2021
68715806,254,133,287,4.5,ONLINE,PAID,2111,B,San Jose,27/08/2020
68716039,271,74,122,0.66,ONLINE,PAID,1369,A,Birmingham,27/04/2021
68716093,63,147,207,10.93,ONLINE,PAID,2033,B,San Jose,08/05/2021
68716143,175,280,266,0.87,ONLINE,PAID,1782,C,Boston,11/10/2019
68716287,192,248,47,0.77,CREDIT,PAID,1252,B,San Jose,25/03/2021
68716355,16,117,235,6.42,ONLINE,PAID,1943,D,New York,12/04/2021
68716375,121,158,135,5.25,ONLINE,PAID,3690,B,San Jose,15/03/2021
68716425,55,300,132,1.66,ONLINE,PAID,3488,A,Birmingham,01/04/2021
68716499,108,169,107,3.55,ONLINE,PAID,2749,B,San Jose,20/01/2021
68716658,245,294,213,1,ONLINE,PAID,1857,C,Boston,10/04/2021
68716723,256,181,289,1.01,ONLINE,PAID,2633,B,San Jose,05/11/2020
68716765,250,45,299,1.03,ONLINE,PAID,3234,D,New York,23/03/2021
68716769,87,206,286,3.14,ONLINE,PAID,1005,B,San Jose,20/06/2020
68716942,10,95,71,1.53,ONLINE,PAID,2857,A,Birmingham,13/06/2021
68717090,290,49,165,0.54,ONLINE,PAID,5752,B,San Jose,15/04/2020
68717180,254,251,176,0.45,ONLINE,PAID,1899,C,Boston,27/05/2021
68717274,122,212,219,2.98,ONLINE,PAID,2419,B,San Jose,17/03/2021
68717607,34,121,203,2.34,ONLINE,PAID,2439,D,New York,16/05/2021
68717719,272,186,43,0.48,ONLINE,PAID,1652,B,San Jose,26/04/2021
68717804,53,68,97,1.66,ONLINE,PAID,3133,A,Birmingham,07/06/2021
68718240,272,96,248,2.99,ONLINE,PAID,1716,B,San Jose,05/10/2020
68718291,105,255,120,4.36,ONLINE,PAID,3814,C,Boston,16/02/2021
68718314,158,113,87,0,VOUCHER,PAID,1420,B,San Jose,01/02/2021
68718451,244,263,63,4.51,ONLINE,PAID,3624,D,New York,11/04/2021
68718495,92,129,43,1.63,ONLINE,PAID,1043,B,San Jose,26/03/2021
68718611,183,31,61,3.45,ONLINE,PAID,2726,A,Birmingham,27/03/2021
68718682,286,248,106,1.94,ONLINE,PAID,3198,B,San Jose,04/04/2021
68718745,44,169,150,0.74,ONLINE,PAID,2231,C,Boston,13/04/2021
68718864,121,235,193,2.37,ONLINE,PAID,3503,B,San Jose,04/04/2021
68718927,18,164,299,1.53,ONLINE,PAID,1664,D,New York,01/04/2021
68718986,151,202,98,1.44,ONLINE,PAID,3280,B,San Jose,24/08/2019
68719216,12,81,207,1.41,ONLINE,PAID,3672,A,Birmingham,06/03/2021
68719564,173,269,134,0,VOUCHER,PAID,4837,B,San Jose,13/02/2021
68719623,188,214,231,0.6,ONLINE,PAID,2983,C,Boston,29/05/2019
68719733,240,156,127,0,VOUCHER,PAID,3618,B,San Jose,04/04/2021
68719888,45,282,93,1.05,ONLINE,PAID,5162,D,New York,14/03/2021
68719898,183,134,292,1.53,ONLINE,PAID,1443,B,San Jose,13/12/2020
68719906,215,96,96,1.43,DEBIT,PAID,5916,A,Birmingham,11/04/2020
68719932,15,242,257,1.21,ONLINE,PAID,5031,B,San Jose,25/03/2021
68720135,45,81,81,0.45,ONLINE,PAID,14823,C,Boston,07/02/2021
68720136,38,165,167,0,VOUCHER,PAID,4186,B,San Jose,13/01/2021
68720177,258,220,156,0.72,ONLINE,PAID,9329,D,New York,14/01/2021
68720288,67,88,98,0,VOUCHER,PAID,4651,B,San Jose,16/07/2021
68720327,42,198,151,0.44,ONLINE,PAID,5085,A,Birmingham,24/06/2020
68720345,239,114,94,3.92,ONLINE,PAID,5335,B,San Jose,10/10/2019
68720394,181,178,280,4.56,ONLINE,PAID,4971,C,Boston,09/11/2019
68720414,224,243,279,0,ONLINE,PAID,4883,B,San Jose,26/07/2020
68720484,86,59,85,5.74,ONLINE,PAID,4559,D,New York,05/02/2020
68720534,266,141,177,1.08,ONLINE,PAID,5632,B,San Jose,19/03/2021
68720539,213,134,125,4.22,DEBIT,PAID,5958,A,Birmingham,17/02/2021
68720615,119,35,100,0.75,ONLINE,PAID,4943,B,San Jose,25/04/2021
68720834,60,87,45,3.56,ONLINE,PAID,4167,C,Boston,12/02/2021
68720873,215,120,215,1.35,ONLINE,PAID,5695,B,San Jose,08/04/2021
68720883,25,64,214,1.9,ONLINE,PAID,5455,D,New York,07/01/2021
68720886,232,248,98,4.51,ONLINE,PAID,4974,B,San Jose,19/04/2021
68721009,26,276,81,3.56,ONLINE,PAID,5040,A,Birmingham,07/04/2021
68721133,201,99,294,1.37,ONLINE,PAID,4013,B,San Jose,09/04/2021
68721183,135,126,290,0.44,DEBIT,PAID,5616,C,Boston,26/10/2018
68721206,148,104,208,1.52,ONLINE,PAID,5547,B,San Jose,19/03/2021
68721294,85,229,157,2.88,ONLINE,PAID,5429,D,New York,08/03/2021
68721295,48,207,38,2.61,ONLINE,PAID,4292,B,San Jose,21/02/2021
68721391,163,13,197,5.29,ONLINE,PAID,5558,A,Birmingham,27/06/2021
68721401,300,116,192,1.5,ONLINE,PAID,4862,B,San Jose,15/03/2021
68721427,24,253,30,2.81,ONLINE,PAID,10894,C,Boston,19/03/2021
68721484,80,30,293,3.76,ONLINE,PAID,4811,B,San Jose,20/03/2021
68721486,29,145,28,8.01,ONLINE,PAID,5055,D,New York,10/02/2021
68721659,265,18,256,5.55,ONLINE,PAID,4342,B,San Jose,17/02/2021
68721668,260,115,189,1.02,ONLINE,PAID,2445,A,Birmingham,30/12/2020
68721857,149,124,277,1.09,ONLINE,PAID,5824,B,San Jose,31/12/2020
68721905,283,52,239,0.65,ONLINE,PAID,4002,C,Boston,23/03/2021
68721964,278,149,154,2.8,ONLINE,PAID,4201,B,San Jose,28/01/2021
68721965,255,195,17,0.3,ONLINE,PAID,5927,D,New York,04/06/2020
68721971,40,281,71,0,VOUCHER,PAID,4909,B,San Jose,09/02/2021
68722233,75,199,127,0.99,ONLINE,PAID,4444,A,Birmingham,06/03/2021
68722234,178,212,297,0.99,ONLINE,PAID,4388,B,San Jose,27/03/2019
68722266,37,77,126,2.68,ONLINE,PAID,5622,C,Boston,12/06/2021
68722292,215,80,226,1.64,ONLINE,PAID,5588,B,San Jose,13/03/2021
68722324,256,280,225,4.26,ONLINE,PAID,5305,D,New York,08/06/2021
68722380,163,63,236,1.35,ONLINE,PAID,4026,B,San Jose,09/02/2019
68722416,149,66,246,2.91,ONLINE,PAID,11133,A,Birmingham,29/04/2019
68722417,258,219,289,1.71,ONLINE,PAID,4710,B,San Jose,18/04/2021
68722425,154,296,267,0.27,ONLINE,PAID,4666,C,Boston,07/06/2021
68722491,289,230,124,0,VOUCHER,PAID,4842,B,San Jose,01/08/2021
68722549,40,83,119,2.95,ONLINE,PAID,9986,D,New York,10/08/2019
68722661,166,111,243,3.6,ONLINE,PAID,4847,B,San Jose,15/07/2021
68722769,184,241,55,1.61,ONLINE,PAID,5141,A,Birmingham,03/01/2021
68722855,148,262,16,0.93,DEBIT,PAID,4195,B,San Jose,04/04/2021
68722934,11,125,255,2.02,ONLINE,PAID,5540,C,Boston,05/08/2021
68722939,202,125,24,0.46,ONLINE,PAID,4374,B,San Jose,30/06/2021
68722959,110,246,261,1.12,ONLINE,PAID,5197,D,New York,23/02/2021
68722992,166,259,218,1.64,ONLINE,PAID,1293,B,San Jose,03/04/2021
68723013,18,293,124,1.66,CREDIT,PAID,1747,A,Birmingham,09/05/2021
68723176,207,138,155,5.98,ONLINE,PAID,1149,B,San Jose,31/08/2021
68723262,152,13,291,0.36,ONLINE,PAID,1678,C,Boston,13/04/2021
68723344,129,289,265,0,VOUCHER,PAID,1887,B,San Jose,31/03/2021
68723401,260,125,288,3.6,ONLINE,PAID,1931,D,New York,28/03/2021
68723474,218,83,229,6.17,ONLINE,PAID,1991,B,San Jose,28/03/2021
68723479,155,294,250,0,VOUCHER,PAID,6003,A,Birmingham,16/03/2020
68723480,110,197,265,2.69,ONLINE,PAID,4282,B,San Jose,29/04/2021
68723566,165,128,285,3.58,ONLINE,PAID,4312,C,Boston,10/07/2019
68723568,226,21,134,0,ONLINE,PAID,4331,B,San Jose,06/05/2021
68723699,213,63,252,0.79,ONLINE,PAID,5138,D,New York,02/11/2019
68723708,261,116,167,3.17,ONLINE,PAID,4388,B,San Jose,28/03/2021
68723725,125,137,140,5.54,ONLINE,PAID,5435,A,Birmingham,09/04/2021
68723845,188,281,100,2.34,ONLINE,PAID,5836,B,San Jose,24/06/2021
68723847,66,16,213,2.38,ONLINE,PAID,5410,C,Boston,05/04/2021
68723916,233,142,260,0.93,ONLINE,PAID,4015,B,San Jose,28/03/2021
68724174,43,274,272,0.56,ONLINE,PAID,4909,D,New York,23/03/2021
68724213,166,185,113,0,VOUCHER,PAID,4398,B,San Jose,25/03/2021
68724214,126,145,173,0.61,ONLINE,PAID,4028,A,Birmingham,31/03/2021
68724255,287,292,126,1.42,DEBIT,PAID,10281,B,San Jose,01/02/2021
68724269,300,206,103,1.67,ONLINE,PAID,4432,C,Boston,21/04/2021
68724330,66,114,176,3.2,ONLINE,PAID,4379,B,San Jose,19/03/2021
68724372,94,73,86,4.55,ONLINE,PAID,10087,D,New York,26/08/2021
68724414,57,208,18,2.23,ONLINE,PAID,5481,B,San Jose,04/10/2020
68724544,52,32,260,4.7,ONLINE,PAID,4211,A,Birmingham,20/03/2021
68724706,259,220,190,5.96,ONLINE,PAID,4489,B,San Jose,12/02/2021
68724707,179,156,119,4.74,ONLINE,PAID,4046,C,Boston,12/04/2021
68724762,64,89,162,0.57,ONLINE,PAID,4105,B,San Jose,19/03/2021
68724763,88,225,67,0,VOUCHER,PAID,4743,D,New York,10/03/2021
68724889,292,99,228,0.79,ONLINE,PAID,5714,B,San Jose,27/02/2021
68724894,292,257,46,0,VOUCHER,PAID,5431,A,Birmingham,03/04/2021
68724940,182,226,167,4.72,ONLINE,PAID,4277,B,San Jose,18/04/2019
68725051,49,116,15,0.75,ONLINE,PAID,5195,C,Boston,21/04/2021
68725054,206,212,196,0.89,ONLINE,PAID,10646,B,San Jose,27/03/2021
68725078,158,70,11,4.39,ONLINE,PAID,4190,D,New York,27/04/2021
68725194,282,123,164,4.09,ONLINE,PAID,5352,B,San Jose,30/03/2021
68725397,191,28,161,1.06,ONLINE,PAID,4554,A,Birmingham,15/06/2019
68725410,11,250,73,1.08,ONLINE,PAID,4406,B,San Jose,25/03/2021
68725419,105,80,30,4.04,ONLINE,PAID,4445,C,Boston,26/07/2021
68725453,76,232,111,0.69,ONLINE,PAID,5055,B,San Jose,07/05/2020
68725474,204,67,63,0,MEAL_BENEFIT,PAID,9390,D,New York,11/02/2021
68725478,256,236,85,5.38,ONLINE,PAID,4716,B,San Jose,27/02/2021
68725557,44,236,257,1.11,ONLINE,PAID,5382,A,Birmingham,02/02/2021
68725723,87,195,153,2.77,ONLINE,PAID,4658,B,San Jose,25/03/2021
68725803,131,259,37,1.37,ONLINE,PAID,5510,C,Boston,25/04/2021
68725880,139,174,207,3.92,ONLINE,PAID,4524,B,San Jose,04/05/2021
68726026,283,53,208,0.23,ONLINE,PAID,4496,D,New York,05/04/2021
68726029,125,148,231,0,VOUCHER,PAID,10374,B,San Jose,12/04/2021
68726088,243,247,48,3.02,ONLINE,PAID,5464,A,Birmingham,08/09/2021
68726239,279,300,172,1.53,ONLINE,PAID,5877,B,San Jose,05/02/2021
68726250,16,239,194,3.4,ONLINE,PAID,5898,C,Boston,28/03/2021
68726285,258,108,197,1.56,ONLINE,PAID,4808,B,San Jose,16/03/2021
68726300,213,74,174,2.29,ONLINE,PAID,4186,D,New York,11/05/2021
68726360,76,194,133,4.77,ONLINE,PAID,4191,B,San Jose,16/04/2020
68726387,219,113,247,3.86,ONLINE,PAID,5765,A,Birmingham,31/03/2021
68726396,231,267,219,4.38,ONLINE,PAID,4883,B,San Jose,24/08/2021
68726540,267,167,97,3.74,ONLINE,PAID,14901,C,Boston,19/03/2021
68726543,52,84,51,3.93,ONLINE,PAID,15118,B,San Jose,26/05/2019
68726576,212,43,105,1.29,ONLINE,PAID,9009,D,New York,20/03/2021
68726609,19,129,142,0,MEAL_BENEFIT,PAID,4318,B,San Jose,06/03/2021
68726624,218,170,35,0.33,ONLINE,PAID,15257,A,Birmingham,06/10/2018
68726655,45,73,42,0,VOUCHER,PAID,19824,B,San Jose,03/04/2021
68726657,112,253,44,0.98,ONLINE,PAID,4864,C,Boston,23/02/2021
68726658,76,140,117,0,VOUCHER,PAID,5561,B,San Jose,05/05/2021
68726714,54,238,291,1.15,CREDIT,PAID,5693,D,New York,03/04/2020
68726748,17,158,87,1.03,ONLINE,PAID,9628,B,San Jose,03/11/2020
68726765,109,56,264,0,VOUCHER,PAID,10769,A,Birmingham,19/03/2021
68726824,280,43,101,0.9,ONLINE,PAID,9076,B,San Jose,04/03/2021
68726989,219,185,141,0,VOUCHER,PAID,4449,C,Boston,13/02/2021
68727027,143,259,242,1.81,ONLINE,PAID,5154,B,San Jose,27/03/2021
68727076,15,169,68,3.02,ONLINE,PAID,4808,D,New York,27/04/2021
68727131,98,244,250,2.69,ONLINE,PAID,4586,B,San Jose,17/01/2021
68727132,185,183,52,2.17,ONLINE,PAID,5895,A,Birmingham,09/02/2021
68727137,292,194,15,6.28,ONLINE,PAID,4511,B,San Jose,29/03/2021
68727199,110,127,27,5.63,ONLINE,PAID,5943,C,Boston,08/01/2021
68727225,136,79,118,1.77,ONLINE,PAID,4649,B,San Jose,17/02/2021
68727241,151,215,245,0.75,ONLINE,PAID,5643,D,New York,26/03/2021
68727246,109,270,94,0,VOUCHER,PAID,5360,B,San Jose,30/05/2021
68727339,62,216,53,2.42,CREDIT,PAID,5041,A,Birmingham,02/05/2021
68727456,291,286,41,1.29,ONLINE,PAID,5088,B,San Jose,08/01/2021
68727645,145,219,30,0.6,ONLINE,PAID,4283,C,Boston,21/08/2021
68727719,134,249,267,0,VOUCHER,PAID,4933,B,San Jose,04/04/2021
68727722,100,208,250,1.18,ONLINE,PAID,4597,D,New York,08/04/2021
68727733,291,147,199,0.82,ONLINE,PAID,4989,B,San Jose,11/04/2021
68727778,12,254,123,0,ONLINE,PAID,4420,A,Birmingham,19/07/2021
68727965,48,228,266,6.26,ONLINE,PAID,4919,B,San Jose,27/04/2021
68728219,265,294,24,4.12,ONLINE,PAID,4392,C,Boston,10/02/2021
68728360,181,218,91,0.68,ONLINE,PAID,4949,B,San Jose,04/04/2021
68728406,202,74,84,4.59,ONLINE,PAID,5664,D,New York,03/01/2019
68728439,189,97,153,3.76,ONLINE,PAID,4268,B,San Jose,21/04/2021
68728440,167,240,258,0,VOUCHER,PAID,4213,A,Birmingham,04/03/2021
68728531,140,187,86,0.61,ONLINE,PAID,5218,B,San Jose,21/03/2021
68728543,69,121,294,0.43,ONLINE,PAID,5897,C,Boston,09/11/2019
68728579,195,297,15,7.04,ONLINE,PAID,4006,B,San Jose,14/03/2021
68728915,47,77,27,1.21,ONLINE,PAID,4011,D,New York,04/04/2021
68728917,110,92,10,0,VOUCHER,PAID,4137,B,San Jose,17/01/2021
68728922,284,113,96,0.67,ONLINE,PAID,5206,A,Birmingham,31/01/2021
68728964,287,245,83,8.21,ONLINE,PAID,5159,B,San Jose,17/03/2021
68728988,185,53,83,0,VOUCHER,PAID,5121,C,Boston,16/03/2021
68729017,132,107,295,0.75,ONLINE,PAID,4117,B,San Jose,20/03/2021
68729019,191,115,98,2.34,ONLINE,PAID,5686,D,New York,27/03/2021
68729205,250,30,68,2.8,ONLINE,PAID,5379,B,San Jose,26/04/2021
68729280,280,124,10,1.17,ONLINE,PAID,4462,A,Birmingham,04/12/2020
68729340,107,120,37,1.29,ONLINE,PAID,4857,B,San Jose,04/04/2021
68729422,149,105,171,4.32,ONLINE,PAID,4334,C,Boston,05/04/2021
68729431,269,248,289,0.6,ONLINE,PAID,5221,B,San Jose,04/04/2021
68729686,113,67,48,0,VOUCHER,PAID,4803,D,New York,05/06/2021
68729748,233,74,173,1.04,ONLINE,PAID,4203,B,San Jose,28/03/2021
68729841,150,176,287,3.57,ONLINE,PAID,5712,A,Birmingham,13/02/2021
68729850,295,235,97,2.47,ONLINE,PAID,4125,B,San Jose,14/02/2021
68729949,212,52,176,3.76,ONLINE,PAID,5287,C,Boston,21/02/2021
68730237,161,46,225,1.14,STORE_DIRECT_PAYMENT,PAID,5184,B,San Jose,22/02/2021
68730241,64,143,292,0.78,ONLINE,PAID,5923,D,New York,29/10/2020
68730379,297,181,216,3.96,ONLINE,PAID,5021,B,San Jose,10/11/2019
68730412,137,42,289,5.49,ONLINE,PAID,4289,A,Birmingham,14/04/2021
68730453,142,115,89,3.92,ONLINE,PAID,5776,B,San Jose,26/03/2021
68730523,274,196,117,1.32,ONLINE,PAID,5661,C,Boston,15/04/2021
68730529,135,57,15,0,VOUCHER,PAID,5840,B,San Jose,15/04/2021
68730626,87,127,284,3.51,ONLINE,PAID,4698,D,New York,13/03/2021
68730720,294,99,296,4.19,ONLINE,PAID,4037,B,San Jose,02/01/2021
68730722,80,176,299,3.77,ONLINE,PAID,4140,A,Birmingham,06/11/2019
68730857,131,154,18,0.75,ONLINE,PAID,4931,B,San Jose,13/04/2021
68731072,246,64,16,0.79,ONLINE,PAID,4776,C,Boston,20/03/2021
68731094,227,277,246,2.9,ONLINE,PAID,4431,B,San Jose,01/04/2021
68731128,79,126,213,0.64,ONLINE,PAID,4332,D,New York,30/11/2019
68731131,273,262,153,0.57,ONLINE,PAID,5252,B,San Jose,04/04/2021
68731195,154,173,197,0.84,ONLINE,PAID,9316,A,Birmingham,05/05/2019
68731265,18,169,147,6.47,ONLINE,PAID,5361,B,San Jose,04/04/2021
68731269,283,46,137,1.83,ONLINE,PAID,5715,C,Boston,11/04/2021
68731331,248,207,223,3.28,ONLINE,PAID,4663,B,San Jose,20/01/2021
68731332,105,177,224,0.66,ONLINE,PAID,4985,D,New York,12/04/2021
68731335,210,97,229,0,VOUCHER,PAID,4796,B,San Jose,24/08/2020
68731421,259,14,232,1.92,ONLINE,PAID,4914,A,Birmingham,18/04/2020
68731470,12,283,120,8.9,ONLINE,PAID,4942,B,San Jose,09/04/2021
68731515,139,11,166,0.72,ONLINE,PAID,4352,C,Boston,09/05/2021
68731528,257,70,213,0,VOUCHER,PAID,5937,B,San Jose,08/01/2021
68731859,292,121,274,0.4,ONLINE,PAID,10433,D,New York,05/08/2021
68731865,13,200,247,0,VOUCHER,PAID,4554,B,San Jose,04/04/2021
68732035,102,61,134,2.81,ONLINE,PAID,5038,A,Birmingham,06/04/2021
68732158,71,177,172,0.76,ONLINE,PAID,5893,B,San Jose,26/04/2021
68732216,170,284,287,1.81,ONLINE,PAID,5739,C,Boston,12/03/2021
68732297,207,230,82,4.46,ONLINE,PAID,5777,B,San Jose,16/02/2021
68732348,89,263,191,5.19,ONLINE,PAID,4977,D,New York,22/11/2020
68732418,23,94,97,2.41,ONLINE,PAID,9065,B,San Jose,31/03/2021
68732583,218,17,159,1.79,ONLINE,PAID,5298,A,Birmingham,01/04/2021
68732616,296,189,92,0.87,ONLINE,PAID,4431,B,San Jose,08/04/2021
68732622,219,89,283,8.1,ONLINE,PAID,4198,C,Boston,06/02/2021
68732626,125,297,205,1.63,ONLINE,PAID,4615,B,San Jose,08/05/2021
68732728,17,293,57,0.49,DEBIT,PAID,5784,D,New York,13/05/2021
68732731,215,233,174,1.86,ONLINE,PAID,5672,B,San Jose,14/05/2021
68732746,43,170,38,0,VOUCHER,PAID,4872,A,Birmingham,14/05/2021
68732782,217,149,69,2.63,ONLINE,PAID,1233,B,San Jose,17/04/2021
68732856,42,166,238,4.48,ONLINE,PAID,1752,C,Boston,30/05/2021
